 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50  350.00723267   299.0660      7.0000      4.3617      2.3120      0.5337   0.0000
   5.50  350.00726318   298.0120      7.0010      4.3652      2.3240      0.5338   0.0000
   5.50  350.00729370   295.0780      7.0030      4.3681      2.3290      0.5342   0.0000
   5.50  350.00732422   293.8870      7.0040      4.3662      2.3190      0.5340   0.0000
   5.50  350.00735474   292.6840      7.0050      4.3656      2.3140      0.5339   0.0000
   5.50  350.00738525   291.6290      7.0060      4.3610      2.2930      0.5343   0.0000
   5.50  350.00741577   288.9380      7.0080      4.3778      2.3540      0.5342   0.0000
   5.50  350.00744629   287.8090      7.0090      4.3806      2.3630      0.5347   0.0000
   5.50  350.00747681   285.6880      7.0100      4.3818      2.3630      0.5351   0.0000
   5.50  350.00750732   284.0940      7.0120      4.3773      2.3410      0.5350   0.0000
   5.50  350.00753784   282.5780      7.0130      4.3708      2.3110      0.5356   0.0000
   5.50  350.00756836   280.3400      7.0150      4.3860      2.3670      0.5361   0.0000
   5.50  350.00759888   278.5550      7.0160      4.3917      2.3860      0.5364   0.0000
   5.50  350.00762939   277.4260      7.0170      4.3780      2.3280      0.5362   0.0000
   5.50  350.00765991   275.8910      7.0190      4.3801      2.3320      0.5367   0.0000
   5.50  350.00769043   273.4530      7.0210      4.3848      2.3450      0.5370   0.0000
   5.50  350.00772095   271.9450      7.0230      4.3950      2.3820      0.5375   0.0000
   5.50  350.00775146   269.8830      7.0250      4.3976      2.3870      0.5379   0.0000
   5.50  350.00778198   268.2930      7.0260      4.4019      2.4000      0.5383   0.0000
   5.50  350.00781250   262.1450      7.0300      4.4653      2.6400      0.5407   0.0000
   5.50  350.00784302   250.7660      7.0660      4.4659      2.5870      0.5020   0.0000
   5.50  350.00787354   246.2150      7.0670      4.4752      2.6150      0.5054   0.0000
   5.50  350.00790405   226.6910      7.0550      4.9804      4.6120      9.4527   0.0000
   5.50  350.00793457   222.2230      7.0470      4.9848      4.6300      8.9401   0.0000
   5.50  350.00796509   210.9040      7.0310      5.0383      4.8360      5.7775   0.0000
   5.50  350.00799561   206.0530      7.0210      5.0348      4.8220      4.5334   0.0000
   5.50  350.00805664   194.1390      6.9980      5.0263      4.7850      2.5318   0.0000
   5.50  350.00814819   181.0620      6.9700      5.0209      4.7620      1.1568   0.0000
   5.50  350.00820923   167.2340      6.9360      5.0226      4.7680      0.6008   0.0000
   5.50  350.00823975   156.6170      6.9080      5.0284      4.7900      0.3556   0.0000
   5.50  350.00827026   140.9100      6.8650      5.0455      4.8560      0.1316   0.0000
   5.50  350.00830078   135.7030      6.9040      4.4008      2.2220      0.0950   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0090      3.5032      3.3660      0.4088   0.0000
   5.55    0.09969858     0.1000     -0.9260      3.5083      3.3480      0.4088   0.0000
   5.55    0.10906419     0.1090     -0.8520      3.5128      3.3300      0.4088   0.0000
   5.55    0.11909574     0.1190     -0.7820      3.5172      3.3160      0.4088   0.0000
   5.55    0.13184951     0.1320     -0.6960      3.5228      3.2970      0.4088   0.0000
   5.55    0.13849290     0.1380     -0.6520      3.5255      3.2850      0.4088   0.0000
   5.55    0.15789007     0.1580     -0.5450      3.5330      3.2640      0.4088   0.0000
   5.55    0.19668436     0.1960     -0.3640      3.5479      3.2390      0.4088   0.0000
   5.55    0.22607806     0.2260     -0.2380      3.5597      3.2200      0.4088   0.0000
   5.55    0.24517728     0.2450     -0.1620      3.5668      3.2080      0.4088   0.0000
   5.55    0.29367021     0.2930      0.0160      3.5851      3.1810      0.4088   0.0000
   5.55    0.32900110     0.3280      0.1270      3.5978      3.1710      0.4088   0.0000
   5.55    0.34216306     0.3420      0.1660      3.6021      3.1660      0.4088   0.0000
   5.55    0.39065593     0.3900      0.2860      3.6165      3.1620      0.4088   0.0000
   5.55    0.45388365     0.4530      0.3880      3.6312      3.1840      0.4088   0.0000
   5.55    0.48204887     0.4810      0.4220      3.6368      3.1980      0.4088   0.0000
   5.55    0.48764175     0.4870      0.4300      3.6378      3.1990      0.4088   0.0000
   5.55    0.48967481     0.4890      0.4320      3.6381      3.2000      0.4088   0.0000
   5.55    0.50042379     0.5000      0.4390      3.6396      3.2080      0.4088   0.0000
   5.55    0.51394993     0.5130      0.4530      3.6417      3.2150      0.4088   0.0000
   5.55    0.52862990     0.5280      0.4680      3.6442      3.2220      0.4088   0.0000
   5.55    0.53613472     0.5350      0.4740      3.6456      3.2270      0.4088   0.0000
   5.55    0.54390144     0.5430      0.4750      3.6465      3.2350      0.4088   0.0000
   5.55    0.55524379     0.5540      0.4830      3.6479      3.2430      0.4088   0.0000
   5.55    0.56747699     0.5670      0.4920      3.6496      3.2500      0.4088   0.0000
   5.55    0.58060473     0.5800      0.4990      3.6518      3.2620      0.4088   0.0000
   5.55    0.58462757     0.5840      0.5020      3.6526      3.2650      0.4088   0.0000
   5.55    0.59075493     0.5900      0.5040      3.6531      3.2690      0.4088   0.0000
   5.55    0.60325289     0.6030      0.5150      3.6545      3.2730      0.4088   0.0000
   5.55    0.61657721     0.6160      0.5240      3.6564      3.2810      0.4088   0.0000
